model,snr,final-ser,model-size,model-run-time
ViterbiNet,14,0.00023148020108540852,7002,98.13244986534119
Transformer,15,0.00011111100514729818,6960,163.25395941734314
ViterbiNet,15,0.00011111060778299968,7002,97.94896626472473
Transformer,16,2.7777751286824546e-05,6960,163.3910756111145
ViterbiNet,16,3.7036736806233724e-05,7002,97.55873012542725
Transformer,17,0.0,6960,164.0463161468506
ViterbiNet,17,1.8518368403116862e-05,7002,98.03680229187012
Transformer,0,0.1863332909345627,6960,111.93448901176453
ViterbiNet,0,0.1810555140177409,7002,63.83846378326416
Transformer,1,0.16705551226933799,6960,111.21944880485535
ViterbiNet,1,0.15852773547172547,7002,63.47079586982727
Transformer,2,0.14372218171755471,6960,111.36342453956604
ViterbiNet,2,0.13355551540851593,7002,63.538482666015625
Transformer,3,0.12308329463005066,6960,111.72284889221191
ViterbiNet,3,0.10772217869758606,7002,63.50393486022949
Transformer,4,0.09722217917442322,6960,112.76899456977844
ViterbiNet,4,0.08641662339369456,7002,64.31986713409424
Transformer,5,0.07772217810153961,6960,112.20653319358826
ViterbiNet,5,0.06727773368358612,7002,63.62188124656677
Transformer,6,0.06391662319501241,6960,111.57724142074585
ViterbiNet,6,0.05027773638566335,7002,63.80525994300842
Transformer,8,0.032305521368980405,6960,111.37881398200989
ViterbiNet,8,0.023611080447832743,7002,63.504215478897095
Transformer,9,0.026555525461832683,6960,112.1752986907959
ViterbiNet,9,0.01499997595945994,7002,63.98869848251343
Transformer,10,0.011583316723505656,6960,111.40867733955383
ViterbiNet,10,0.010472203890482585,7002,63.62187695503235
Transformer,11,0.007444433172543843,6960,111.21429872512817
ViterbiNet,11,0.005694433450698853,7002,63.555296659469604
Transformer,12,0.002263879577318827,6960,127.49937081336975
ViterbiNet,12,0.0016805466016133626,7002,81.88968062400818
Transformer,13,0.0008611083030700684,6960,127.9204478263855
ViterbiNet,13,0.001666658123334249,7002,81.97208762168884
Transformer,14,0.0003981471061706543,6960,166.84178638458252
ViterbiNet,14,0.0006018491586049397,7002,97.7648012638092
Transformer,15,0.00012962917486826578,6960,163.6502673625946
ViterbiNet,15,0.00018518447875976563,7002,98.11913228034973
Transformer,16,4.629611968994141e-05,6960,162.9723596572876
ViterbiNet,16,6.481448809305827e-05,7002,97.67613983154297
Transformer,17,5.555530389149984e-05,6960,163.3195629119873
ViterbiNet,17,0.0,7002,98.13979434967041
Transformer,0,0.18911106844743092,6960,112.33961176872253
ViterbiNet,0,0.18080551286538443,7002,63.521806955337524
Transformer,1,0.16522217988967897,6960,111.08679485321045
ViterbiNet,1,0.15686106979846953,7002,63.53758430480957
Transformer,2,0.14152773638566335,6960,112.13789558410645
ViterbiNet,2,0.13472218096256255,7002,63.65323734283447
Transformer,3,0.12311107178529103,6960,112.16223955154419
ViterbiNet,3,0.10869440197944641,7002,63.42179560661316
Transformer,4,0.09961106936136882,6960,111.25935673713684
ViterbiNet,4,0.08674995561440786,7002,63.58759069442749
Transformer,5,0.07741662363211314,6960,111.35901927947998
ViterbiNet,5,0.06566662391026815,7002,63.4552047252655
Transformer,6,0.05863884667555491,6960,111.58890914916992
ViterbiNet,6,0.052833290696144106,7002,63.85513401031494
Transformer,8,0.03311107436815897,6960,111.72631907463074
ViterbiNet,8,0.026555519700050354,7002,63.571924686431885
Transformer,9,0.022916638851165773,6960,110.95576810836792
ViterbiNet,9,0.012999979654947917,7002,63.85516548156738
Transformer,10,0.010861096580823263,6960,111.90318465232849
ViterbiNet,10,0.012777757048606873,7002,63.538395404815674
Transformer,11,0.007361101706822713,6960,112.62668228149414
ViterbiNet,11,0.004999991059303283,7002,63.77166533470154
Transformer,12,0.0024027693271636962,6960,128.29591178894043
ViterbiNet,12,0.002124988834063212,7002,82.48667478561401
Transformer,13,0.0005833305915196737,6960,128.166335105896
ViterbiNet,13,0.0009166612227757771,7002,82.08775544166565
Transformer,14,0.0003518509864807129,6960,166.03179287910461
ViterbiNet,14,0.00020370264848073325,7002,97.93283486366272
Transformer,15,9.259243806203207e-05,6960,163.56995940208435
ViterbiNet,15,0.00018518428007761637,7002,98.18357849121094
Transformer,16,0.00012962937355041505,6960,163.48502445220947
ViterbiNet,16,3.7036736806233724e-05,7002,98.68047642707825
Transformer,17,1.8518368403116862e-05,6960,162.97737956047058
ViterbiNet,17,3.7036736806233724e-05,7002,98.44793725013733
Transformer,0,0.1877777349948883,6960,112.42189002037048
ViterbiNet,0,0.17949995875358582,7002,63.904027223587036
Transformer,1,0.16644440193970997,6960,111.44235110282898
ViterbiNet,1,0.15661107103029887,7002,63.88084268569946
Transformer,2,0.14236107031504314,6960,111.66766786575317
ViterbiNet,2,0.1319166253010432,7002,63.706188917160034
Transformer,3,0.1208055148522059,6960,112.50633978843689
ViterbiNet,3,0.11124995867411296,7002,63.76966953277588
Transformer,4,0.10136107087135315,6960,112.86561393737793
ViterbiNet,4,0.08505551278591156,7002,63.933340311050415
Transformer,5,0.07822217802206675,6960,111.3631706237793
ViterbiNet,5,0.06897217849890391,7002,63.63962960243225
Transformer,6,0.060638846158981324,6960,111.78855633735657
ViterbiNet,6,0.04855551540851593,7002,63.83859705924988
Transformer,8,0.03005552073319753,6960,111.52645945549011
ViterbiNet,8,0.027944409052530924,7002,64.17166924476624
Transformer,9,0.021444419821103414,6960,112.67006206512451
ViterbiNet,9,0.015611086090405782,7002,63.68869113922119
Transformer,10,0.011388874451319376,6960,111.9055404663086
ViterbiNet,10,0.009027761816978454,7002,63.83827567100525
Transformer,11,0.005138880809148152,6960,112.66294860839844
ViterbiNet,11,0.008749986290931702,7002,63.8040668964386
Transformer,12,0.002208323876063029,6960,128.31633734703064
ViterbiNet,12,0.0032499831914901732,7002,82.33763599395752
Transformer,13,0.0008055522044499716,6960,128.19293212890625
ViterbiNet,13,0.0005694413185119629,7002,82.17116141319275
Transformer,14,0.00018518447875976563,6960,164.44771695137024
ViterbiNet,14,0.000601849357287089,7002,98.41268801689148
Transformer,15,0.00019444406032562256,6960,163.15663981437683
ViterbiNet,15,0.00010185122489929199,7002,97.99712872505188
Transformer,16,0.0001759252945582072,6960,162.96871662139893
ViterbiNet,16,1.8518368403116862e-05,7002,97.95650577545166
Transformer,17,0.0,6960,163.76126742362976
ViterbiNet,17,6.481448809305827e-05,7002,98.30848217010498
Transformer,0,0.18558329085508982,6960,112.3018639087677
ViterbiNet,0,0.18047218124071757,7002,63.638590574264526
Transformer,1,0.16322218159834545,6960,111.6141631603241
ViterbiNet,1,0.15799995799859365,7002,63.786255836486816
Transformer,2,0.14313884794712067,6960,112.30122947692871
ViterbiNet,2,0.13466662526130677,7002,63.603938817977905
Transformer,3,0.12088884751001994,6960,111.97872185707092
ViterbiNet,3,0.1094166253010432,7002,63.78742241859436
Transformer,4,0.09933329065640767,6960,111.73195219039917
ViterbiNet,4,0.08802773356437683,7002,63.93862795829773
Transformer,5,0.08133329033851623,6960,112.3756754398346
ViterbiNet,5,0.0660555112361908,7002,63.556230306625366
Transformer,6,0.06422217865784963,6960,111.29574131965637
ViterbiNet,6,0.04874996026357015,7002,63.58635902404785
Transformer,8,0.034083297848701476,6960,111.38357186317444
ViterbiNet,8,0.025027742783228557,7002,63.52178907394409
Transformer,9,0.02399997095266978,6960,111.7125518321991
ViterbiNet,9,0.01611108660697937,7002,63.78847098350525
Transformer,10,0.01297220547993978,6960,112.16001272201538
ViterbiNet,10,0.00902776022752126,7002,63.590845823287964
Transformer,11,0.004999993443489075,6960,112.33593583106995
ViterbiNet,11,0.0060833207766215,7002,63.55420207977295
Transformer,12,0.0018749934434890746,6960,128.50149941444397
ViterbiNet,12,0.0010555493831634522,7002,82.29384660720825
Transformer,13,0.0010833299160003661,6960,127.86830306053162
ViterbiNet,13,0.0006805517276128134,7002,81.90454983711243
Transformer,14,0.0003888881206512451,6960,164.42784547805786
ViterbiNet,14,0.00024073978265126545,7002,98.29828071594238
Transformer,15,0.0001759252945582072,6960,163.43299293518066
ViterbiNet,15,0.00012036959330240886,7002,98.04775190353394
Transformer,16,0.0,6960,163.0588264465332
ViterbiNet,16,4.629611968994141e-05,7002,98.31264424324036
Transformer,17,4.629611968994141e-05,6960,163.43597984313965
ViterbiNet,17,0.0,7002,97.9574236869812
Transformer,0,0.18602773586908977,6960,111.14978694915771
ViterbiNet,0,0.17999995748202005,7002,63.55187225341797
Transformer,1,0.1624444031715393,6960,111.00572466850281
ViterbiNet,1,0.15780551393826803,7002,63.55418872833252
Transformer,2,0.14577773571014405,6960,111.13275408744812
ViterbiNet,2,0.13172218203544617,7002,63.38752555847168
Transformer,3,0.11983329315980275,6960,111.6528058052063
ViterbiNet,3,0.110166623989741,7002,63.271716356277466
Transformer,4,0.09986106952031454,6960,129.8345181941986
ViterbiNet,4,0.088055513103803,7002,66.67692875862122
Transformer,5,0.07919440031051636,6960,123.311274766922
ViterbiNet,5,0.06774995565414428,7002,72.09928369522095
Transformer,6,0.0622499563296636,6960,119.63245701789856
ViterbiNet,6,0.04894440233707428,7002,67.16877007484436
Transformer,8,0.034861074884732564,6960,117.10327816009521
ViterbiNet,8,0.023249970078468324,7002,66.9228401184082
Transformer,9,0.025527750651041667,6960,113.88646125793457
ViterbiNet,9,0.016277751326560973,7002,66.08861875534058
Transformer,10,0.012249982357025147,6960,112.70084190368652
ViterbiNet,10,0.011027758717536926,7002,64.3885669708252
Transformer,11,0.006194437146186829,6960,112.40148138999939
ViterbiNet,11,0.0064722112814585364,7002,64.1061360836029
Transformer,12,0.0023333239555358887,6960,127.7792100906372
ViterbiNet,12,0.0021805453300476076,7002,82.45526123046875
Transformer,13,0.0010277738173802694,6960,129.4423530101776
ViterbiNet,13,0.0011249935626983642,7002,86.17626285552979
Transformer,14,0.0004537026087443034,6960,222.06778693199158
ViterbiNet,14,0.0005277758836746216,7002,99.34661436080933
Transformer,15,8.333325386047363e-05,6960,170.55522227287292
ViterbiNet,15,0.00012036979198455811,7002,99.15286874771118
Transformer,16,2.7777751286824546e-05,6960,165.50301599502563
ViterbiNet,16,5.555510520935058e-05,7002,98.28878474235535
Transformer,17,0.0,6960,167.50704407691956
ViterbiNet,17,1.8518368403116862e-05,7002,98.33046436309814
Transformer,0,0.18930551250775654,6960,112.20407104492188
ViterbiNet,0,0.18008329093456268,7002,63.97303748130798
Transformer,1,0.16463884592056274,6960,111.49547600746155
ViterbiNet,1,0.15855551441510518,7002,63.85399055480957
Transformer,2,0.1407777363061905,6960,111.88280272483826
ViterbiNet,2,0.13411106924215951,7002,63.56794047355652
Transformer,3,0.12055551568667094,6960,112.0169825553894
ViterbiNet,3,0.11002773582935334,7002,63.70417642593384
Transformer,4,0.10019440352916717,6960,111.31592869758606
ViterbiNet,4,0.08544440031051635,7002,63.53847813606262
Transformer,5,0.08147217869758606,6960,111.56804370880127
ViterbiNet,5,0.06502773622671763,7002,64.18862390518188
Transformer,6,0.06161106745402018,6960,111.97942399978638
ViterbiNet,6,0.05019440213839213,7002,63.7053325176239
Transformer,8,0.03327774147192637,6960,112.666832447052
ViterbiNet,8,0.025055524110794068,7002,63.52367949485779
Transformer,9,0.020805527766545612,6960,112.0174331665039
ViterbiNet,9,0.01763886272907257,7002,63.705058336257935
Transformer,10,0.011944428682327271,6960,112.59913635253906
ViterbiNet,10,0.010444425145785015,7002,63.8011691570282
Transformer,11,0.007111101349194845,6960,112.03249144554138
ViterbiNet,11,0.0051944351196289065,7002,63.706162452697754
Transformer,12,0.002430545687675476,6960,127.53562903404236
ViterbiNet,12,0.0024305423100789386,7002,81.98880410194397
Transformer,13,0.0008888858556747437,6960,127.94914221763611
ViterbiNet,13,0.0008888840675354004,7002,82.9554431438446
Transformer,14,0.0005833313862482706,6960,183.66675305366516
ViterbiNet,14,0.0002777767181396484,7002,99.10316634178162
Transformer,15,0.00012037018934885661,6960,168.40145897865295
ViterbiNet,15,3.7036736806233724e-05,7002,99.40020537376404
Transformer,16,6.481468677520752e-05,6960,165.58504438400269
ViterbiNet,16,1.8518368403116862e-05,7002,98.53154468536377
Transformer,17,2.7777751286824546e-05,6960,165.57670664787292
ViterbiNet,17,0.0,7002,98.2648446559906
Transformer,0,0.18808329184850056,6960,111.42758131027222
ViterbiNet,0,0.17961106956005096,7002,63.63756990432739
Transformer,1,0.16574995855490365,6960,112.2486469745636
ViterbiNet,1,0.15713884909947715,7002,63.90305256843567
Transformer,2,0.14386106888453165,6960,111.60175776481628
ViterbiNet,2,0.13305551330248513,7002,63.67184352874756
Transformer,3,0.12202773710091909,6960,112.15153193473816
ViterbiNet,3,0.11061106880505879,7002,63.687416791915894
Transformer,4,0.10208328982194265,6960,111.57838869094849
ViterbiNet,4,0.08705551286538442,7002,63.67280387878418
Transformer,5,0.07869440019130707,6960,112.2448182106018
ViterbiNet,5,0.06580551167329153,7002,63.87280082702637
Transformer,6,0.058194400866826375,6960,111.58416056632996
ViterbiNet,6,0.0504999585946401,7002,63.905320167541504
Transformer,8,0.03199996570746104,6960,111.9975802898407
ViterbiNet,8,0.0261666339635849,7002,63.95523476600647
Transformer,9,0.022361085812250773,6960,112.68565106391907
ViterbiNet,9,0.015194420417149862,7002,63.55388641357422
Transformer,10,0.013111095031102499,6960,112.1350827217102
ViterbiNet,10,0.011416645050048828,7002,63.7541184425354
Transformer,11,0.007194434205691019,6960,112.16513466835022
ViterbiNet,11,0.004722212354342142,7002,64.00331163406372
Transformer,12,0.0016527716318766276,6960,128.99189162254333
ViterbiNet,12,0.0013611032565434774,7002,82.59406113624573
Transformer,13,0.001166661779085795,6960,127.91806173324585
ViterbiNet,13,0.0014583257834116618,7002,82.70328736305237
Transformer,14,0.0003333322207132975,6960,173.5698549747467
ViterbiNet,14,0.000675923228263855,7002,98.84234356880188
Transformer,15,0.00014814794063568117,6960,168.09724926948547
ViterbiNet,15,0.00037962794303894045,7002,98.2148289680481
Transformer,16,0.00013888855775197347,6960,165.10008215904236
ViterbiNet,16,3.7036736806233724e-05,7002,98.61149621009827
Transformer,17,5.555550257364909e-05,6960,165.81079721450806
ViterbiNet,17,1.8518368403116862e-05,7002,98.49192667007446
Transformer,0,0.1871388453245163,6960,111.62466621398926
ViterbiNet,0,0.1794444042444229,7002,64.02058291435242
Transformer,1,0.1604999581972758,6960,111.96216416358948
ViterbiNet,1,0.1568888489405314,7002,63.67180299758911
Transformer,2,0.14236107071240742,6960,111.88552856445312
ViterbiNet,2,0.1319999591509501,7002,64.0208945274353
Transformer,3,0.11799995998541514,6960,111.27774333953857
ViterbiNet,3,0.10919440090656281,7002,63.76031994819641
Transformer,4,0.0978332910935084,6960,111.54766368865967
ViterbiNet,4,0.08711106757322948,7002,63.77807331085205
Transformer,5,0.07874995628992716,6960,112.14472699165344
ViterbiNet,5,0.06741662363211313,7002,63.50623083114624
Transformer,6,0.059555513262748716,6960,111.7788758277893
ViterbiNet,6,0.049166625340779625,7002,63.55520176887512
Transformer,8,0.035749965707461036,6960,112.42286849021912
ViterbiNet,8,0.024333301186561584,7002,63.801926374435425
Transformer,9,0.023611081838607786,6960,112.41263628005981
ViterbiNet,9,0.017722196181615194,7002,63.92518973350525
Transformer,10,0.010999985337257386,6960,112.05208945274353
ViterbiNet,10,0.009277759989102682,7002,63.655115365982056
Transformer,11,0.00597221314907074,6960,112.2494068145752
ViterbiNet,11,0.007583319544792176,7002,63.756088972091675
Transformer,12,0.0026111018657684324,6960,127.67139077186584
ViterbiNet,12,0.0015555469195048014,7002,82.32209062576294
Transformer,13,0.0010694400469462076,6960,128.52766299247742
ViterbiNet,13,0.0009722171227137248,7002,82.66915822029114
Transformer,14,0.0004074066877365112,6960,170.42984819412231
ViterbiNet,14,0.0003981463114420573,7002,98.76704406738281
Transformer,15,0.00011111080646514893,6960,170.38362908363342
ViterbiNet,15,9.259204069773356e-05,7002,98.48544573783875
Transformer,16,3.7036935488382975e-05,6960,165.45960903167725
ViterbiNet,16,6.481448809305827e-05,7002,98.59292769432068
Transformer,17,1.8518368403116862e-05,6960,165.9184229373932
ViterbiNet,17,0.0,7002,98.79614996910095
Transformer,0,0.18505551397800446,6960,112.06306076049805
ViterbiNet,0,0.1800277352333069,7002,63.821897745132446
Transformer,1,0.1648055136203766,6960,112.09085869789124
ViterbiNet,1,0.15627773582935334,7002,63.60316324234009
Transformer,2,0.1390832914908727,6960,112.2171700000763
ViterbiNet,2,0.1328332938750585,7002,63.722919940948486
Transformer,3,0.1204444044828415,6960,112.75136804580688
ViterbiNet,3,0.11013884941736857,7002,63.87096047401428
Transformer,4,0.09899995744228363,6960,111.65756702423096
ViterbiNet,4,0.08755551139513651,7002,63.644439697265625
Transformer,5,0.07794440070788065,6960,111.411700963974
ViterbiNet,5,0.06747217933336894,7002,63.6541428565979
Transformer,6,0.06477773487567902,6960,112.11246228218079
ViterbiNet,6,0.04561107059319814,7002,63.77093148231506
Transformer,8,0.03183329701423645,6960,113.3534848690033
ViterbiNet,8,0.024333301385243734,7002,63.855204820632935
Transformer,9,0.02291663964589437,6960,111.91286444664001
ViterbiNet,9,0.018166638612747192,7002,63.83752703666687
Transformer,10,0.012749983270963033,6960,112.28929281234741
ViterbiNet,10,0.010749980608622233,7002,63.99408316612244
Transformer,11,0.005166659355163574,6960,111.92940783500671
ViterbiNet,11,0.006916653712590535,7002,63.826797008514404
Transformer,12,0.002138880491256714,6960,127.77391052246094
ViterbiNet,12,0.002749984860420227,7002,82.10546565055847
Transformer,13,0.0006666638453801474,6960,129.1055302619934
ViterbiNet,13,0.0009722171227137248,7002,82.72292304039001
Transformer,14,0.00020370304584503175,6960,203.0627739429474
ViterbiNet,14,0.0003888873259226481,7002,98.7919192314148
Transformer,15,0.00016666630903879802,6960,169.51353430747986
ViterbiNet,15,0.0001388883590698242,7002,100.02375078201294
Transformer,16,0.00012036999066670736,6960,167.22793436050415
ViterbiNet,16,3.7036935488382975e-05,7002,98.44702768325806
Transformer,17,3.7036935488382975e-05,6960,166.72824954986572
ViterbiNet,17,0.0,7002,98.76585078239441
Transformer,0,0.18569440205891927,6960,112.1794753074646
ViterbiNet,0,0.18011106928189596,7002,64.05411839485168
Transformer,1,0.16494440337022145,6960,111.80359220504761
ViterbiNet,1,0.15563884834448496,7002,63.88735747337341
Transformer,2,0.1422777380545934,6960,112.1160454750061
ViterbiNet,2,0.13361107011636097,7002,63.87092089653015
Transformer,3,0.12161107122898102,6960,112.71529960632324
ViterbiNet,3,0.11074995736281078,7002,64.18767762184143
Transformer,4,0.09791662434736888,6960,112.30964469909668
ViterbiNet,4,0.08852773368358612,7002,63.95427107810974
Transformer,5,0.0806666229168574,6960,112.09879469871521
ViterbiNet,5,0.06727773368358612,7002,63.92072415351868
Transformer,6,0.06247217873732249,6960,112.03626918792725
ViterbiNet,6,0.050194402933120726,7002,63.721742153167725
Transformer,8,0.033583298921585084,6960,113.04518270492554
ViterbiNet,8,0.026777743697166442,7002,63.805052518844604
Transformer,9,0.022555528084437053,6960,112.8904230594635
ViterbiNet,9,0.01511108636856079,7002,63.71976065635681
Transformer,10,0.014055539965629577,6960,112.11399364471436
ViterbiNet,10,0.007805541356404622,7002,63.92070960998535
Transformer,11,0.006111103494962056,6960,112.98911190032959
ViterbiNet,11,0.005749988953272502,7002,63.95491147041321
Transformer,12,0.0026805442571640014,6960,128.46991419792175
ViterbiNet,12,0.002194433808326721,7002,82.04897499084473
Transformer,13,0.0004722203811009725,6960,128.1673514842987
ViterbiNet,13,0.0010694390535354614,7002,82.27724552154541
Transformer,14,0.00037036895751953126,6960,177.89142179489136
ViterbiNet,14,0.00025925815105438233,7002,99.19387364387512
Transformer,15,0.00012037018934885661,6960,169.56409978866577
ViterbiNet,15,0.00010185142358144124,7002,98.71480655670166
Transformer,16,5.555550257364909e-05,6960,167.84887599945068
ViterbiNet,16,0.00012036999066670736,7002,99.44209575653076
Transformer,17,0.0,6960,167.5547697544098
ViterbiNet,17,0.0,7002,98.94074034690857
Transformer,0,0.18605551342169444,6960,112.98440289497375
ViterbiNet,0,0.1794721794128418,7002,64.03751420974731
Transformer,1,0.16674996038277945,6960,111.9725489616394
ViterbiNet,1,0.15763884683450063,7002,63.90414047241211
Transformer,2,0.14180551429589588,6960,111.74958395957947
ViterbiNet,2,0.13236106991767882,7002,63.85532212257385
Transformer,3,0.12230551441510519,6960,112.60471701622009
ViterbiNet,3,0.10933329105377197,7002,64.0197811126709
Transformer,4,0.10083329161008199,6960,112.08282279968262
ViterbiNet,4,0.08736106634140015,7002,64.03961300849915
Transformer,5,0.08324995577335358,6960,111.71939158439636
ViterbiNet,5,0.06666662414868672,7002,64.05046463012695
Transformer,6,0.06588884433110555,6960,111.9756371974945
ViterbiNet,6,0.04849995752175649,7002,64.58849501609802
Transformer,8,0.03480551819006602,6960,111.85239481925964
ViterbiNet,8,0.023805525302886963,7002,63.98754405975342
Transformer,9,0.02086108406384786,6960,112.61167907714844
ViterbiNet,9,0.015416642228762309,7002,64.03747272491455
Transformer,10,0.011499985257784525,6960,112.35235214233398
ViterbiNet,10,0.009249985814094544,7002,63.87081527709961
Transformer,11,0.006416655977567037,6960,112.71769595146179
ViterbiNet,11,0.005583323240280151,7002,64.30504894256592
Transformer,12,0.0019027696053187052,6960,129.20943784713745
ViterbiNet,12,0.002263877789179484,7002,82.60328006744385
Transformer,13,0.0012222176790237427,6960,128.8444468975067
ViterbiNet,13,0.0018472135066986083,7002,82.52206707000732
Transformer,14,0.0004074060916900635,6960,176.96548867225647
ViterbiNet,14,0.0002777765194574992,7002,99.35285234451294
Transformer,15,7.40736722946167e-05,6960,169.6601803302765
ViterbiNet,15,0.00022222161293029786,7002,98.53128051757812
Transformer,16,0.0,6960,166.15965604782104
ViterbiNet,16,3.7036736806233724e-05,7002,99.34297728538513
Transformer,17,3.7036736806233724e-05,6960,167.75464844703674
ViterbiNet,17,0.0,7002,98.53155732154846
Transformer,0,0.18827773491541544,6960,111.57076454162598
ViterbiNet,0,0.18069440285364788,7002,63.80517601966858
Transformer,1,0.1621944026152293,6960,112.07298517227173
ViterbiNet,1,0.15758329113324485,7002,63.86868929862976
Transformer,2,0.13972218036651612,6960,112.61884593963623
ViterbiNet,2,0.1338610698779424,7002,63.820576667785645
Transformer,3,0.11891662577788036,6960,111.81074976921082
ViterbiNet,3,0.10863884508609772,7002,63.671982526779175
Transformer,4,0.09836106956005096,6960,111.98196411132812
ViterbiNet,4,0.08711106737454732,7002,63.7707154750824
Transformer,5,0.08188884377479554,6960,112.0428307056427
ViterbiNet,5,0.06613884488741557,7002,63.87170672416687
Transformer,6,0.06574995636940002,6960,111.70129656791687
ViterbiNet,6,0.04747218191623688,7002,63.788565158843994
Transformer,8,0.03458329876263937,6960,111.66406059265137
ViterbiNet,8,0.026638855934143068,7002,64.23746490478516
Transformer,9,0.025055526693662008,6960,112.5016918182373
ViterbiNet,9,0.016138866543769836,7002,63.82189106941223
Transformer,10,0.012333317200342813,6960,112.9534125328064
ViterbiNet,10,0.0094722052415212,7002,64.08614778518677
Transformer,11,0.005944435397783915,6960,112.32877850532532
ViterbiNet,11,0.007555542985598246,7002,64.01256036758423
Transformer,12,0.001708325743675232,6960,128.64649367332458
ViterbiNet,12,0.0026110992829004925,7002,82.66815972328186
Transformer,13,0.0007499969005584717,6960,128.69424676895142
ViterbiNet,13,0.0008194394906361898,7002,82.60119676589966
Transformer,14,0.00043518424034118654,6960,173.72332215309143
ViterbiNet,14,0.0006944415966669719,7002,99.24370861053467
Transformer,15,0.0001574067274729411,6960,176.66949701309204
ViterbiNet,15,0.0003240730365117391,7002,99.41417908668518
Transformer,16,7.407387097676595e-05,6960,166.2182650566101
ViterbiNet,16,8.333285649617513e-05,7002,98.25712013244629
Transformer,17,0.0,6960,167.05908226966858
ViterbiNet,17,1.8518368403116862e-05,7002,110.91773271560669
Transformer,0,0.18747218012809752,6960,112.07124829292297
ViterbiNet,0,0.17897218108177185,7002,65.806161403656
Transformer,1,0.1697777356704076,6960,111.8530044555664
ViterbiNet,1,0.1578888479868571,7002,64.03833937644958
Transformer,2,0.14116662502288818,6960,112.37838101387024
ViterbiNet,2,0.13286107023557028,7002,63.93858098983765
Transformer,3,0.11941662689050038,6960,112.5366940498352
ViterbiNet,3,0.11008329133192699,7002,63.86583852767944
Transformer,4,0.10047217984994253,6960,111.4698715209961
ViterbiNet,4,0.08736106673876444,7002,63.66463780403137
Transformer,5,0.07941662430763245,6960,111.76806640625
ViterbiNet,5,0.06361106753349305,7002,63.7540762424469
Transformer,6,0.062444401582082115,6960,112.59618735313416
ViterbiNet,6,0.04780551532904307,7002,63.95419955253601
Transformer,8,0.03466663142045339,6960,111.9170298576355
ViterbiNet,8,0.024638856450716656,7002,63.70784616470337
Transformer,9,0.02455552915732066,6960,111.6833987236023
ViterbiNet,9,0.01699997405211131,7002,63.7041962146759
Transformer,10,0.011249985893567403,6960,112.32932496070862
ViterbiNet,10,0.011249981125195822,7002,63.9218430519104
Transformer,11,0.0065555473168691,6960,112.24170756340027
ViterbiNet,11,0.006638876994450887,7002,63.99082899093628
Transformer,12,0.0025138787428538004,6960,128.5673053264618
ViterbiNet,12,0.0022916555404663085,7002,82.13671255111694
Transformer,13,0.0008333301544189453,6960,128.44847869873047
ViterbiNet,13,0.000972216526667277,7002,82.25649333000183
Transformer,14,0.00020370284716288248,6960,180.7636420726776
ViterbiNet,14,0.00037962774435679116,7002,98.66117739677429
Transformer,15,3.7036736806233724e-05,6960,170.23822474479675
ViterbiNet,15,9.259204069773356e-05,7002,98.83050274848938
Transformer,16,3.7036736806233724e-05,6960,166.2841498851776
ViterbiNet,16,1.8518368403116862e-05,7002,98.65201735496521
Transformer,17,0.0,6960,166.81316709518433
ViterbiNet,17,0.0,7002,98.56466889381409
Transformer,0,0.18772217889626822,6960,113.41214323043823
ViterbiNet,0,0.18033329248428345,7002,63.571861267089844
Transformer,1,0.16236106912295023,6960,111.82882761955261
ViterbiNet,1,0.15697218239307403,7002,64.95402336120605
Transformer,2,0.1389166263739268,6960,111.0638256072998
ViterbiNet,2,0.13302773594856263,7002,63.51963520050049
Transformer,3,0.12202773710091909,6960,111.6655821800232
ViterbiNet,3,0.1089166247844696,7002,63.72193384170532
Transformer,4,0.09547217885653178,6960,111.66399550437927
ViterbiNet,4,0.08633328874905905,7002,63.355886697769165
Transformer,5,0.08391662339369456,6960,111.62462615966797
ViterbiNet,5,0.06911106844743092,7002,63.322938203811646
Transformer,6,0.06252773423989613,6960,111.99524068832397
ViterbiNet,6,0.0473888486623764,7002,63.65412712097168
Transformer,8,0.03461107492446899,6960,111.46340107917786
ViterbiNet,8,0.023027748068173728,7002,65.11846494674683
Transformer,9,0.021555527647336325,6960,123.13677191734314
ViterbiNet,9,0.01541664183139801,7002,67.86772561073303
Transformer,10,0.012777760823567708,6960,124.30195236206055
ViterbiNet,10,0.010694424708684286,7002,73.87878775596619
Transformer,11,0.0058333245913187665,6960,116.00216746330261
ViterbiNet,11,0.004972213308016459,7002,63.97532844543457
Transformer,12,0.002041658560434977,6960,127.75251817703247
ViterbiNet,12,0.0025555419921875,7002,82.49705004692078
Transformer,13,0.0013194396098454794,6960,127.73541259765625
ViterbiNet,13,0.0007777730623881022,7002,82.53632259368896
Transformer,14,0.0003611101706822713,6960,180.20290637016296
ViterbiNet,14,0.0003518501917521159,7002,98.83051371574402
Transformer,15,8.333305517832438e-05,6960,168.77350902557373
ViterbiNet,15,0.00016666611035664875,7002,98.58882665634155
Transformer,16,9.259223937988282e-05,6960,166.1412272453308
ViterbiNet,16,3.7036736806233724e-05,7002,98.9574294090271
Transformer,17,2.7777751286824546e-05,6960,165.5094814300537
ViterbiNet,17,0.0,7002,99.03133368492126
Transformer,0,0.18580551485220592,6960,112.87691259384155
ViterbiNet,0,0.1796388469139735,7002,63.72188663482666
Transformer,1,0.15977773567040762,6960,113.1101381778717
